Date,benchmark,GDP,CSUSHPINSA,DGS10,TEDRATE,FEDFUNDS,PCE,UNRATE,RECPROUSM156N,VIXCLS,XOI.Index,YIELD_SLOPE,XAU.Curncy,CSENT,PAYEMS,OAS,SP500,TELECOMEXPORT,PPI_TELECOM,PPI_SOFTWARE,PPI_Semiconductor
2/28/2009,-0.034934498,-0.011413373,-0.011648925,0.0302,0.01,0.0022,-0.001674819,0.083,0.9976,0.03367529,-0.117030717,0.02043,0.015595193,0.017761989,-0.006171682,0.1784,-0.109931225,0.013061651,0.001470588,0,0.00308642
3/31/2009,0.117043741,-0.011413373,-0.00745106,0.0271,0.0098,0.0018,-0.003355258,0.087,0.999,-0.04768069,0.030538233,0.018669,-0.024376008,0.136125654,-0.00518381,0.156,0.085404508,0.004125838,-0.008810573,-0.011458333,0.004615385
4/30/2009,0.1236835,-0.003021993,0.002934553,0.0316,0.0088,0.0015,-0.000102639,0.09,0.983,-0.173085637,0.029762534,0.0222,-0.033882634,0.055299539,-0.002647128,0.1251,0.093925076,-0.003595275,-0.008888889,0,0.001531394
5/31/2009,0.025955299,-0.003021993,0.008369624,0.0347,0.0052,0.0018,0.001827159,0.094,0.897,-0.207671233,0.126471931,0.025448,0.102431885,0.030567686,-0.003581967,0.1081,0.053081427,-0.00257732,0.002989537,-0.002107482,0.001529052
6/30/2009,0.042164441,-0.003021993,0.010931912,0.0353,0.004,0.0021,0.004907938,0.095,0.5966,-0.088865837,-0.069223289,0.024235,-0.053800118,-0.06779661,-0.002511048,0.1027,0.000195835,0.000516796,-0.013412817,-0.001055966,-0.001526718
7/31/2009,0.090357384,0.003049284,0.006341366,0.0352,0.003,0.0016,0.002814144,0.095,0.026,-0.016318786,0.046033301,0.023683,0.029681597,-0.004545455,-0.001629786,0.0897,0.074141757,0.001033058,0,-0.007399577,0.003058104
8/31/2009,0.02288188,0.003049284,-0.000530645,0.034,0.002,0.0016,0.0128823,0.096,0.0072,0.003472222,0.018393675,0.024292,-0.002945493,0.118721461,-0.001686095,0.0845,0.033560173,0.01496388,0.01510574,0.004259851,-0.00152439
9/30/2009,0.046956872,0.003049284,-0.006902044,0.0331,0.0015,0.0015,-0.008683083,0.098,0.003,-0.0153787,0.046542988,0.023607,0.059409792,-0.039455782,-0.001566111,0.0776,0.035723384,0.02541942,-0.016369048,-0.008483563,0
10/31/2009,-0.009239654,0.012678265,-0.006950013,0.0341,0.0023,0.0012,0.004982077,0.1,0.0036,0.198360016,0.027683417,0.024937,0.037461546,-0.045325779,-1.54E-05,0.0756,-0.019761986,0.037183937,-0.004538578,0.004278075,0.001526718
11/30/2009,0.051486303,0.012678265,-0.004306864,0.0321,0.002,0.0012,0.002166334,0.099,0.001,-0.201368524,0.014979103,0.025346,0.128346645,0.075667656,-0.002114523,0.0694,0.057363997,0.009082218,-0.003039514,-0.040468584,0.00152439
12/31/2009,0.063192905,0.012678265,-0.008583401,0.0385,0.0019,0.0012,0.005479535,0.099,0.001,-0.115463076,-0.000336899,0.027014,-0.070064342,0.026206897,0.000177226,0.0623,0.017770598,-0.014684983,-0.00152439,-0.002219756,-0.00456621
1/31/2010,-0.087765033,0.007864066,-0.011520894,0.0363,0.0017,0.0011,0.000279983,0.098,2.00E-04,0.135608856,-0.048145964,0.027726,-0.014384948,-0.010752688,-0.000523879,0.0673,-0.036974262,-0.042788462,-0.009160305,-0.002224694,-0.012232416
2/28/2010,0.049152219,0.007864066,-0.01337931,0.0361,0.0012,0.0013,0.003128936,0.098,2.00E-04,-0.207961007,0.004219202,0.027999,0.033657048,0,0.001264135,0.0612,0.028513693,-0.027122049,-0.001540832,0,0.001547988
3/31/2010,0.060286908,0.007864066,0.00377464,0.0384,0.0013,0.0016,0.006058975,0.099,0,-0.097948718,0.058889204,0.028099,-0.003883356,-0.019021739,0.001870713,0.0559,0.058796368,-0.009808983,-0.007716049,0.003344482,0
4/30/2010,0.020037678,0.014136374,0.012534819,0.0369,0.0019,0.002,0.001129216,0.099,0,0.253553155,0.01391047,0.026929,0.059088255,0.019390582,0.004026433,0.065,0.014759327,0.007820647,-0.01244168,-0.002222222,-0.001545595
5/31/2010,-0.074378778,0.014136374,0.011210454,0.0331,0.0038,0.002,0.003294779,0.096,0,0.454421769,-0.121104868,0.02519,0.031610731,0.032608696,-0.001048491,0.0702,-0.081975916,0.020693223,0.007874016,-0.002227171,0
6/30/2010,-0.064030473,0.014136374,0.00448888,0.0297,0.0035,0.0018,0.002534467,0.094,0.0018,0.077019021,-0.082887034,0.023297,0.021442078,-0.107894737,-0.000520965,0.0678,-0.053882377,0.030410542,-0.0078125,-0.005580357,-0.00619195
7/31/2010,0.074418605,0.011354996,-0.001015641,0.0294,0.003,0.0018,0.001809973,0.094,8.00E-04,-0.319629415,0.107534913,0.023591,-0.049405174,0.016224189,-0.000275949,0.0676,0.068777833,0.036891294,0.001574803,0.001122334,0.001557632
8/31/2010,-0.07034632,0.011354996,-0.007726718,0.0247,0.0016,0.0019,0.006166354,0.095,8.00E-04,0.108510638,-0.053901332,0.019989,0.056223539,-0.010159652,-0.000398703,0.0642,-0.047449165,0.028462998,0.001572327,0.003363229,-0.00777605
9/30/2010,0.122429181,0.011354996,-0.012431694,0.0253,0.0013,0.0019,0.002127431,0.095,0.001,-0.090211132,0.115359276,0.020876,0.049013949,-0.007331378,0.002009649,0.0601,0.087551104,0.018450185,-0.001569859,-0.001117318,-0.004702194
10/31/2010,0.066032844,0.011459151,-0.010098216,0.0263,0.0017,0.0019,0.00728413,0.094,6.00E-04,-0.105485232,0.045376198,0.022636,0.038867746,0.05760709,0.000910949,0.0587,0.036855941,0.011322464,-0.006289308,-0.001118568,-0.004724409
11/30/2010,-0.011837198,0.011459151,-0.009083287,0.0281,0.0013,0.0019,0.005423591,0.098,4.00E-04,0.110377358,0.013246137,0.02344,0.019736649,0.040502793,0.000665382,0.0555,-0.002290283,0.010300045,-0.007911392,-0.001119821,-0.015822785
12/31/2010,0.056448966,0.011459151,-0.008320406,0.033,0.0018,0.0018,0.003490452,0.093,2.00E-04,-0.245964316,0.109063317,0.027001,0.02537097,-0.004026846,0.000328648,0.0512,0.065300072,0.01108156,-0.001594896,0.001121076,-0.004823151
1/31/2011,0.039608574,0.000535974,-0.011305461,0.0342,0.0015,0.0017,0.0036987,0.091,6.00E-04,0.10028169,0.066141317,0.028084,-0.062417335,0.044474394,0.001444049,0.0466,0.02264559,0.003507234,-0.00798722,0,0
2/28/2011,0.020618557,0.000535974,-0.009349155,0.0342,0.0016,0.0016,0.003599148,0.09,0.0018,-0.060419867,0.055427555,0.02747,0.059016418,-0.129032258,0.001716627,0.0484,0.031956583,0.009611184,0.001610306,0.001119821,0.004846527
3/31/2011,-0.025911287,0.000535974,0.000290381,0.0347,0.0021,0.0014,0.006763441,0.09,8.00E-04,-0.033242507,0.01006527,0.026492,0.01478747,0.034074074,0.002635267,0.0466,-0.001047302,0.015577672,-0.004823151,0,-0.001607717
4/30/2011,0.027953111,0.014604908,0.009870092,0.0332,0.0023,0.001,0.003883403,0.091,0.0036,-0.16854566,0.017500344,0.02685,0.091816785,0.064469914,0.00058492,0.0485,0.028495358,0.021303792,-0.011308562,0.002237136,-0.001610306
5/31/2011,-0.017836257,0.014604908,0.010995329,0.0305,0.0019,9.00E-04,0.002682454,0.09,0.0036,0.047457627,-0.050443348,0.025922,-0.017887063,-0.037685061,0.001708182,0.0549,-0.013500928,0.013767209,0.004901961,-0.003348214,0
6/30/2011,-0.032152426,0.014604908,0.008885414,0.0318,0.0022,9.00E-04,0.002187157,0.091,8.00E-04,0.069255663,-0.020927946,0.027024,-0.0231486,-0.109090909,0.000522949,0.0543,-0.018257508,0.007407407,-0.004878049,0.001119821,0.001612903
7/31/2011,0.010919717,0.008162448,0.002818291,0.0282,0.0016,7.00E-04,0.004748792,0.09,4.00E-04,0.528450363,-0.01518044,0.024407,0.084569852,-0.124018838,0.000833251,0.0699,-0.021474437,0.000816993,-0.003267974,0.002237136,-0.004830918
8/31/2011,-0.066484102,0.008162448,-0.003934518,0.0223,0.0031,0.001,0.001724604,0.09,4.00E-04,0.252277228,-0.093615464,0.020239,0.121999939,0.066308244,0.001877039,0.0768,-0.056791098,0.004081633,0.006557377,-0.002232143,-0.003236246
9/30/2011,-0.036179922,0.008162448,-0.011356422,0.0192,0.0035,8.00E-04,0.004187761,0.09,0.0012,0.358633776,-0.11375466,0.016724,-0.110520117,0.021848739,0.001578896,0.0791,-0.071762013,0.007723577,-0.001628664,0.003355705,-0.011363636
10/31/2011,0.118363206,0.012714789,-0.012557078,0.0217,0.0042,7.00E-04,0.00342891,0.088,6.00E-04,-0.302607076,0.183597914,0.018751,0.055986304,0.047697368,0.001063509,0.0761,0.107723038,0.010891489,-0.004893964,-0.003344482,0.003284072
11/30/2011,-0.020562443,0.012714789,-0.012644509,0.0208,0.0052,8.00E-04,0.000101592,0.086,0.0014,-0.072096128,0.009408316,0.018141,0.018458039,0.09733124,0.001574732,0.0752,-0.005058645,0.006783719,-0.004918033,0.001118568,-0.006546645
12/31/2011,-0.01358444,0.012714789,-0.010903769,0.0189,0.0056,7.00E-04,-0.000129286,0.085,2.00E-04,-0.158273381,-0.00296086,0.016371,-0.103896699,0.072961373,0.002693147,0.0684,0.008532752,0.003170828,-0.004942339,0.001117318,-0.008237232
1/31/2012,0.082785603,0.011945852,-0.007398639,0.0183,0.0048,8.00E-04,0.00723172,0.083,4.00E-04,-0.169230769,0.025213571,0.015824,0.110453636,0.004,0.001778105,0.0624,0.043583015,0.004346108,-0.001655629,0.005580357,-0.008305648
2/29/2012,0.071975719,0.011945852,-0.001192606,0.0198,0.004,0.001,0.006446229,0.083,6.00E-04,-0.051954733,0.05392472,0.016773,-0.023593592,0.011952191,0.001744992,0.0596,0.04058945,0.010621558,-0.008291874,-0.006659267,0.001675042
3/31/2012,0.049076446,0.011945852,0.014029851,0.0223,0.004,0.0013,0.001029528,0.082,0.0022,-0.158979924,-0.045638686,0.018801,-0.016861548,0.002624672,0.000583143,0.0613,0.031332377,0.01673803,0,-0.012290503,-0.001672241
4/30/2012,-0.026988819,0.009263247,0.019281719,0.0195,0.0037,0.0014,0.002748653,0.082,0.001,0.106451613,-0.025161153,0.016578,-0.002038186,0.037958115,0.000859261,0.0631,-0.007497497,0.023353752,-0.011705686,-0.00678733,0.001675042
5/31/2012,-0.080042267,0.009263247,0.018628159,0.0159,0.004,0.0016,-0.000644435,0.082,0.0014,0.402915452,-0.115657931,0.01296,-0.062616008,-0.076923077,0.000567372,0.0677,-0.062650671,0.013842125,0.010152284,-0.004555809,0.003344482
6/30/2012,0.022684853,0.009263247,0.014956053,0.0167,0.0037,0.0016,-0.00117163,0.082,0.0014,-0.290108063,0.066709987,0.013438,0.023671748,-0.012295082,0.001066949,0.0636,0.039554921,0.005166052,-0.003350084,0.001144165,-0.005
7/31/2012,0.004071318,0.006580386,0.007751938,0.0151,0.0033,0.0016,0.003409897,0.082,0.0022,0.108313817,0.026794677,0.012566,0.01072334,0.027662517,0.001319222,0.0592,0.012597639,-0.002936858,-0.001680672,0.001142857,-0.001675042
8/31/2012,0.054110738,0.006580386,0.002910603,0.0157,0.0033,0.0013,0.001812431,0.081,0.0028,-0.077126255,0.027415689,0.013279,0.047857647,0.053835801,0.001511013,0.0561,0.019763362,0.004418262,0.023569024,-0.002283105,-0.003355705
9/30/2012,0.006366892,0.006580386,-0.002418463,0.0165,0.0026,0.0014,0.006883825,0.078,0.0014,-0.099599313,0.023211367,0.014031,0.047521943,0.054916986,0.001085098,0.0549,0.02423609,0.011363636,-0.008223684,0.011441648,-0.001683502
10/31/2012,-0.073546856,0.004277191,-0.002701392,0.0172,0.002,0.0016,0.001230797,0.078,8.00E-04,0.18245391,-0.023304798,0.014087,-0.029115531,0.001210654,0.000979985,0.0571,-0.019789404,0.018122508,-0.011608624,-0.004524887,0
11/30/2012,0.008109262,0.004277191,0,0.0162,0.0023,0.0016,0.001525389,0.077,2.00E-04,-0.146774194,-0.009944742,0.013695,-0.003295266,-0.118500605,0.001809713,0.0534,0.002846703,0.008899964,0.001677852,-0.013636364,-0.003372681
12/31/2012,-0.001975727,0.004277191,-0.000625087,0.0178,0.0026,0.0016,0.002221884,0.079,0.001,0.13547574,0.020771513,0.015106,-0.023108141,0.012345679,0.00156213,0.0492,0.007068311,0.000352858,-0.006700168,0,-0.005076142
1/31/2013,0.014281674,0.010927605,0.003057891,0.0202,0.0023,0.0014,0.003477406,0.08,0.0304,-0.20754717,0.089327127,0.017231,-0.006953771,0.051490515,0.002114087,0.0499,0.050428064,-0.015520282,0.001686341,0.006912442,0.00170068
2/28/2013,0.00167294,0.010927605,0.005889282,0.0189,0.0018,0.0015,0.00513122,0.077,0.0038,0.086134454,-0.022132365,0.016413,-0.050543968,0.012886598,0.000958921,0.048,0.011060603,-0.002149767,0.005050505,0,0
3/31/2013,0.020320111,0.010927605,0.019355283,0.0187,0.0021,0.0014,-0.001896659,0.075,0.003,-0.181173436,0.027116107,0.016065,0.01132558,-0.027989822,0.001451742,0.0476,0.035987799,0.010412926,-0.010050251,0,-0.003395586
4/30/2013,0.004365025,0.004002928,0.020339212,0.017,0.0022,0.0015,-0.000683739,0.076,0.0024,0.064566929,0.005858541,0.014643,-0.075611894,0.106020942,0.001663036,0.0438,0.018085764,0.023809524,0.00676819,-0.003432494,0.00681431
5/31/2013,0.042645661,0.004002928,0.019205298,0.0216,0.0024,0.0011,0.002274767,0.075,0.0014,0.205621302,0.013097625,0.018349,-0.060208165,-0.004733728,0.001190109,0.0506,0.020762783,0.010413051,-0.001680672,0.009184845,0.005076142
6/30/2013,-0.040901394,0.004002928,0.016634178,0.0252,0.0023,9.00E-04,0.003608316,0.075,0.0022,0.034355828,-0.039572138,0.021303,-0.110440986,0.011890606,0.000895189,0.0482,-0.014999325,-0.001717623,-0.006734007,0.006825939,0
7/31/2013,0.049164743,0.012572039,0.011888022,0.026,0.0023,9.00E-04,0.002022932,0.073,0.0034,-0.202253855,0.049437121,0.022673,0.073339652,-0.035252644,0.001913406,0.0475,0.049462111,-0.014452856,-0.005084746,-0.010169492,0.001683502
8/31/2013,-0.006213592,0.012572039,0.007011117,0.0278,0.0023,8.00E-04,0.002389118,0.073,0.001,0.264684015,-0.01947675,0.023852,0.052978333,-0.056029233,0.001390241,0.0464,-0.031298013,-0.004189944,0.017035775,0.00456621,-0.001680672
9/30/2013,0.026442621,0.012572039,0.001756257,0.0264,0.0023,8.00E-04,0.004722872,0.072,6.00E-04,-0.024103469,0.022574964,0.022932,-0.047474682,-0.055483871,0.001549062,0.0455,0.029749475,0.005610098,-0.008375209,-0.002272727,-0.003367003
10/31/2013,0.044187817,0.014958134,-0.000626135,0.0257,0.002,9.00E-04,0.003615228,0.072,0.0016,-0.171686747,0.046161433,0.022492,-0.004491998,0.025956284,0.001882264,0.0432,0.04459576,0.016039052,-0.006756757,-0.001138952,0.001689189
11/30/2013,0.035463406,0.014958134,-0.001190402,0.0275,0.0018,8.00E-04,0.006698531,0.069,0.0012,-0.003636364,0.00776057,0.024631,-0.052688465,0.098535286,0.000342249,0.0409,0.028049461,0.004461222,0,0.001140251,0.001686341
12/31/2013,0.038028169,0.014958134,-0.000501819,0.0304,0.0018,9.00E-04,0.002079362,0.067,0.0012,0.001459854,0.018960527,0.026483,-0.04125743,-0.015757576,0.001383086,0.0397,0.023562833,-0.007174581,-0.00170068,-0.003416856,0
1/31/2014,-0.017073722,0.001849189,0.00056483,0.0267,0.0022,7.00E-04,0.000890541,0.066,0.0046,0.341836735,-0.063713294,0.023163,0.03570953,0.004926108,0.001097671,0.0403,-0.035582895,-0.016861666,-0.00681431,-0.004571429,-0.008417508
2/28/2014,0.046520189,0.001849189,0.003136173,0.0266,0.0019,7.00E-04,0.004561043,0.067,6.00E-04,-0.239543726,0.047890747,0.023307,0.065758708,-0.019607843,0.001975093,0.0381,0.043117038,-0.004900245,0.003430532,0.010332951,-0.001697793
3/31/2014,0.000945325,0.001849189,0.008253611,0.0273,0.0018,8.00E-04,0.007395241,0.067,0,-0.008571429,0.023169715,0.022997,-0.031951387,0.05125,0.002384283,0.0371,0.006932157,0.011607457,-0.006837607,0,0
4/30/2014,-0.001976719,0.017003787,0.01103876,0.0267,0.0019,9.00E-04,0.002842485,0.062,4.00E-04,-0.033861671,0.067431442,0.022355,0.005911169,-0.026159334,0.001778536,0.0375,0.006200797,0.027468707,0.003442341,-0.006818182,-0.00170068
5/31/2014,0.036971831,0.017003787,0.010488867,0.0248,0.0019,9.00E-04,0.003311089,0.063,6.00E-04,-0.149888143,0.010256474,0.021029,-0.032455869,0.007326007,0.002193964,0.0347,0.021030282,0.011167513,-0.008576329,0.003432494,0
6/30/2014,0.028013582,0.017003787,0.00922666,0.0253,0.0019,0.001,0.004479397,0.061,2.00E-04,0.014912281,0.033566657,0.020737,0.062135907,-0.008484848,0.00145464,0.0365,0.019058313,-0.004685408,-0.001730104,-0.005701254,0
7/31/2014,0.010012386,0.017397227,0.005593649,0.0258,0.0021,9.00E-04,0.003462809,0.062,2.00E-04,0.464995678,-0.023747941,0.020302,-0.033706765,0.008557457,0.001653867,0.0397,-0.015079863,-0.020174849,-0.012131716,0.005733945,0.001703578
8/31/2014,0.042411855,0.017397227,0.001854178,0.0235,0.002,9.00E-04,0.007213137,0.062,4.00E-04,-0.293215339,0.028832626,0.018549,0.00368785,0.025454545,0.002010079,0.0406,0.037655322,-0.014413178,0.010526316,0.001140251,-0.00170068
9/30/2014,-0.012156863,0.017397227,-0.00119403,0.0252,0.0022,9.00E-04,0.000735368,0.059,0,0.361435726,-0.081214518,0.019218,-0.06149986,0.027186761,0.001626331,0.0451,-0.015513859,-0.008356546,-0.015625,-0.010250569,0.001703578
10/31/2014,0.008634379,0.006450706,-0.001972504,0.0235,0.0022,9.00E-04,0.006246034,0.057,2.00E-04,-0.139791539,-0.043143218,0.018439,-0.029143732,0.021864212,0.00223168,0.0446,0.023201456,-0.002808989,0.005291005,0.00575374,0
11/30/2014,0.051165994,0.006450706,-0.001437384,0.0218,0.0021,9.00E-04,0.003966673,0.058,4.00E-04,-0.049893086,-0.100452501,0.016955,-0.004740225,0.054054054,0.001819908,0.0508,0.024533584,0.003169014,-0.021052632,0.00228833,-0.00170068
12/31/2014,-0.02274642,0.006450706,-0.001199544,0.0217,0.0022,0.0012,-0.000214908,0.056,0.0024,0.44036009,0.009154877,0.015067,0.014553958,0.048076923,0.001666999,0.0529,-0.004188512,0.008775009,-0.001792115,-0.002283105,0
1/31/2015,-0.038697318,0.007824906,-0.001261034,0.0168,0.0023,0.0011,-0.000603525,0.057,0.0058,0.0921875,-0.03274165,0.011919,0.083943362,-0.027522936,0.001692673,0.0471,-0.031040847,0.013917884,-0.007181329,-0.00228833,0
2/28/2015,0.083798326,0.007824906,0.002284752,0.02,0.0024,0.0011,0.003333802,0.055,0.0058,-0.363853124,0.055460548,0.013746,-0.055001207,-0.025157233,0.000610605,0.0466,0.054892506,0.00754976,-0.034358047,0,0
3/31/2015,-0.035028041,0.007824906,0.008818236,0.0194,0.0024,0.0011,0.006678429,0.054,0.0046,0.146176912,-0.033190197,0.01368,-0.024406931,0.031182796,0.001859079,0.0463,-0.017396056,0.001362398,-0.018726592,-0.003440367,-0.001703578
4/30/2015,0.022008384,0.012224475,0.011179164,0.0205,0.0027,0.0012,0.001531582,0.054,0.0032,-0.048397646,0.072537069,0.014647,0.000675921,-0.054223149,0.002436399,0.0451,0.008520763,-0.004761905,0.032442748,-0.004602992,0
5/31/2015,0.0233989,0.012224475,0.011114378,0.0212,0.0027,0.0012,0.006092425,0.055,0.005,-0.048797251,-0.061058753,0.015161,0.005243294,0.059536935,0.00145546,0.0466,0.010491439,-0.000341763,-0.027726433,-0.001156069,0.001706485
6/30/2015,-0.046547641,0.012224475,0.009305572,0.0235,0.0027,0.0013,0.001519979,0.053,0.0032,0.317196532,-0.02708935,0.017104,-0.015311865,-0.031217482,0.001791988,0.0511,-0.021011773,0.004102564,-0.001901141,-0.00462963,-0.00681431
7/31/2015,0.021400592,0.007431788,0.006050478,0.022,0.0023,0.0013,0.004333888,0.052,8.00E-04,-0.335161821,-0.070682897,0.015195,-0.0652962,-0.012889366,0.001105665,0.0566,0.01974204,0.008512087,-0.001904762,0.001162791,0.001715266
8/31/2015,-0.05864746,0.007431788,0.002577467,0.0221,0.0027,0.0014,0.002699012,0.051,0.0016,1.345709571,-0.056084717,0.014804,0.035709071,-0.051142546,0.000703467,0.0587,-0.062580805,0.008440243,-0.003816794,0.00232288,-0.003424658
9/30/2015,-0.017289348,0.007431788,0.000685558,0.0206,0.0034,0.0014,0.002562801,0.05,0.0024,-0.13823426,-0.074544644,0.014079,-0.017481254,0.032110092,0.002256543,0.062,-0.02644282,0.007700033,-0.007662835,0.004634994,-0.001718213
10/31/2015,0.104550051,0.003266294,5.71E-05,0.0216,0.0025,0.0012,0.001125393,0.05,0.0026,-0.384897959,0.130144752,0.014181,0.024231228,0.014444444,0.001907781,0.0614,0.082983078,0.007641196,-0.007722008,-0.001153403,0
11/30/2015,0.009703405,0.003266294,0.000570874,0.0221,0.002,0.0012,0.003621297,0.05,0.0054,0.070338421,-0.004272218,0.012756,-0.06771677,0.014238773,0.001673131,0.0687,0.000504963,0.003956479,-0.027237354,0.008083141,0
12/31/2015,-0.029646419,0.003266294,-0.00011411,0.0227,0.0045,0.0024,0.002576165,0.05,0.0044,0.128952263,-0.099312337,0.012217,-0.003446754,-0.006479482,0.000880595,0.0763,-0.017530198,0.000985222,0.002,-0.001145475,-0.00172117
1/31/2016,-0.056245912,0.002075821,-0.000342368,0.0194,0.0029,0.0034,0.000414958,0.049,0.002,0.109280615,-0.056511079,0.011472,0.053821506,-0.00326087,0.001654901,0.0823,-0.050735344,-0.001968504,0.001996008,0.008027523,-0.005172414
2/29/2016,-0.012573013,0.002075821,0.001427022,0.0174,0.003,0.0038,0.003820813,0.049,0.003,0.017326733,-0.030629687,0.00961,0.10772574,-0.007633588,0.001568513,0.0698,-0.004128355,-0.002301118,-0.019920319,0.002275313,-0.001733102
3/31/2016,0.087828354,0.002075821,0.00752394,0.0178,0.0042,0.0036,0.000699273,0.05,0.0032,-0.321167883,0.092876291,0.010476,-0.00477932,-0.021978022,0.001064918,0.0662,0.065991109,-0.002635914,-0.004065041,-0.011350738,0
4/30/2016,-0.057327189,0.01161527,0.010692464,0.0183,0.0042,0.0037,0.008456878,0.05,8.00E-04,0.125448029,0.082129434,0.010517,0.049304401,0.064044944,0.000298972,0.0626,0.00269937,-0.002312521,-0.002040816,0.013777268,-0.001736111
5/31/2016,0.056804849,0.01161527,0.010411419,0.0184,0.0035,0.0037,0.003984315,0.047,0.0012,-0.096178344,-0.038740983,0.009688,-0.060462455,-0.012671595,0.002064378,0.061,0.015329492,-0.002317881,-0.006134969,-0.010192525,0
6/30/2016,-0.025996854,0.01161527,0.008808376,0.0149,0.0039,0.0038,0.005050822,0.049,2.00E-04,0.101479915,0.027005702,0.00888,0.087697067,-0.037433155,0.002018506,0.0565,0.000906074,-0.002655161,0.002057613,-0.005720824,0
7/31/2016,0.08406155,0.010308048,0.006205382,0.0146,0.0049,0.0039,0.002700003,0.049,0.001,-0.24056302,-0.025693183,0.007977,0.022225584,-0.002222222,0.001218356,0.053,0.035609807,-0.00266223,-0.006160164,-0.00575374,-0.00173913
8/31/2016,0.021379129,0.010308048,0.003547454,0.0158,0.0051,0.004,0.002669385,0.049,0.0014,0.130581297,0.008781283,0.007747,-0.031311053,0.0155902,0.001721599,0.0515,-0.001219176,0.003003003,-0.008264463,0.017361111,0
9/30/2016,0.020845844,0.010308048,0.001685882,0.016,0.0057,0.004,0.006325823,0.049,8.00E-04,-0.009687034,0.023707375,0.008325,0.00527132,-0.043859649,0.000855869,0.0474,-0.001234483,0.0083167,-0.008333333,-0.011376564,-0.005226481
10/31/2016,-0.003445378,0.009419284,0.000488626,0.0184,0.0054,0.004,0.003162311,0.048,4.00E-04,0.283671934,-0.006967462,0.009846,-0.029379802,0.075688073,0.001130988,0.0489,-0.019425625,0.013856813,0,-0.003452244,-0.003502627
11/30/2016,0.002951345,0.009419284,0.001302366,0.0237,0.0045,0.0041,0.003129277,0.046,6.00E-04,-0.218640094,0.06582086,0.012679,-0.081435316,0.046908316,0.001067714,0.0428,0.034174447,0.008460788,-0.018907563,0.015011547,0
12/31/2016,0.011013957,0.009419284,0.001083893,0.0245,0.005,0.0054,0.005426576,0.047,4.00E-04,0.053263316,0.039506476,0.01256,-0.021905898,0.00305499,0.001486324,0.0401,0.018200754,0.003226847,0,-0.007963595,0
1/31/2017,0.047151767,0.008048432,0.001245128,0.0245,0.0051,0.0065,0.003224651,0.048,0.0026,-0.146011396,-0.027602741,0.012487,0.055093682,-0.022335025,0.001594053,0.0385,0.017884341,0.021228691,-0.002141328,-0.008027523,0.008787346
2/28/2017,0.049475858,0.008048432,0.002054609,0.0236,0.0053,0.0066,0.001139818,0.047,0.0014,0.077564637,-0.02859715,0.011298,0.031155015,0.00623053,0.000342999,0.039,0.037198261,0.012598425,-0.027896996,0.011560694,-0.00174216
3/31/2017,0.022852819,0.008048432,0.008093671,0.024,0.004,0.0079,0.004910816,0.045,0.0012,-0.042569659,-0.01290775,0.011334,0.00060876,0.001031992,0.001419529,0.0391,-0.00038923,0.004354588,-0.002207506,0.006857143,0
4/30/2017,0.022490198,0.010090617,0.010758444,0.0229,0.0038,0.009,0.003172277,0.044,6.00E-04,-0.125303153,-0.021348761,0.010183,0.015273775,0.001030928,0.000992947,0.0374,0.009091217,-0.003406627,0.002212389,0.005675369,0.005235602
5/31/2017,0.043339845,0.010090617,0.011014616,0.0221,0.0025,0.0091,0.002153339,0.043,8.00E-04,-0.037892791,-0.030803004,0.00921,0.00050462,-0.020597322,0.001436634,0.0375,0.01157621,0.000310752,-0.013245033,0.006772009,-0.001736111
6/30/2017,-0.031067961,0.010090617,0.009113765,0.0231,0.0029,0.0104,0.00141244,0.044,0.0026,0.073967339,-0.008542969,0.00922,-0.021522239,-0.01787592,0.00094272,0.0369,0.004813832,0.003727866,-0.002237136,-0.007847534,-0.00173913
7/31/2017,0.036430003,0.012751527,0.007007163,0.023,0.0026,0.0115,0.003646158,0.043,0.0092,-0.082289803,0.036436082,0.009451,0.022414446,0.03640257,0.001419572,0.0383,0.019348769,0.007428041,-0.004484305,0.003389831,-0.015679443
